latitude,longitude,elevation,time
30.14039,118.15304,1404.25,2009-12-31 23:04:58+00:00
30.14028,118.15294,1394.09,2009-12-31 23:05:04+00:00
30.14017,118.15282,1383.81,2009-12-31 23:05:10+00:00
30.14005,118.15283,1365.54,2009-12-31 23:05:14+00:00
30.13991,118.15284,1352.44,2009-12-31 23:05:20+00:00
30.13967,118.15293,1338.54,2009-12-31 23:05:30+00:00
30.13963,118.15295,1336.87,2009-12-31 23:05:32+00:00
30.13959,118.15293,1335.77,2009-12-31 23:05:34+00:00
30.13959,118.15288,1336.56,2009-12-31 23:05:35+00:00
30.13961,118.15284,1337.82,2009-12-31 23:05:37+00:00
30.13968,118.15274,1341.57,2009-12-31 23:05:41+00:00
30.13957,118.15273,1338.95,2009-12-31 23:05:46+00:00
30.13931,118.15271,1331.51,2009-12-31 23:05:56+00:00
30.13921,118.15273,1327.66,2009-12-31 23:06:00+00:00
30.13913,118.15295,1328.6,2009-12-31 23:06:09+00:00
30.13903,118.15322,1331.85,2009-12-31 23:06:19+00:00
30.13898,118.15344,1339.87,2009-12-31 23:06:27+00:00
30.13892,118.15349,1343.77,2009-12-31 23:06:30+00:00
30.13879,118.15334,1337.37,2009-12-31 23:06:37+00:00
30.13881,118.15308,1330.07,2009-12-31 23:06:46+00:00
30.13876,118.15305,1330.17,2009-12-31 23:06:48+00:00
30.13862,118.1531,1333.81,2009-12-31 23:06:54+00:00
30.13849,118.15307,1336.82,2009-12-31 23:06:59+00:00
30.13841,118.15307,1339.14,2009-12-31 23:07:03+00:00
30.1384,118.15299,1335.94,2009-12-31 23:07:05+00:00
30.13848,118.15291,1330.85,2009-12-31 23:07:10+00:00
30.13856,118.15279,1325.59,2009-12-31 23:07:15+00:00
30.1387,118.15275,1323.37,2009-12-31 23:07:21+00:00
30.1388,118.15262,1322.55,2009-12-31 23:07:27+00:00
30.13891,118.15253,1324.74,2009-12-31 23:07:32+00:00
30.13891,118.15242,1325.06,2009-12-31 23:07:36+00:00
30.13883,118.1524,1323.23,2009-12-31 23:07:39+00:00
30.13878,118.1523,1321.82,2009-12-31 23:07:43+00:00
30.13874,118.15229,1320.9,2009-12-31 23:07:45+00:00
30.13853,118.15224,1316.12,2009-12-31 23:07:53+00:00
30.13848,118.1521,1314.6,2009-12-31 23:07:59+00:00
30.13858,118.15179,1317.63,2009-12-31 23:08:10+00:00
30.13856,118.15163,1319.23,2009-12-31 23:08:16+00:00
30.13844,118.15157,1316.13,2009-12-31 23:08:21+00:00
30.13842,118.15118,1286.73,2009-12-31 23:08:34+00:00
30.13838,118.15101,1272.99,2009-12-31 23:08:41+00:00
30.13845,118.1508,1263.19,2009-12-31 23:08:48+00:00
30.13819,118.15071,1251.11,2009-12-31 23:08:59+00:00
30.13808,118.15053,1240.47,2009-12-31 23:09:07+00:00
30.13811,118.15042,1233.4,2009-12-31 23:09:11+00:00
30.13805,118.15037,1228.41,2009-12-31 23:09:14+00:00
30.13806,118.15028,1222.3,2009-12-31 23:09:17+00:00
30.13817,118.15005,1219.49,2009-12-31 23:09:26+00:00
30.13816,118.14965,1204.73,2009-12-31 23:09:40+00:00
30.13802,118.14955,1193.48,2009-12-31 23:09:47+00:00
30.13817,118.14943,1192.65,2009-12-31 23:09:54+00:00
30.13802,118.1494,1182.94,2009-12-31 23:10:00+00:00
30.13787,118.14927,1168.85,2009-12-31 23:10:07+00:00
30.13788,118.1492,1163.4,2009-12-31 23:10:10+00:00
30.13762,118.1491,1155.65,2009-12-31 23:10:21+00:00
30.13759,118.14903,1150.97,2009-12-31 23:10:24+00:00
30.13747,118.14891,1142.49,2009-12-31 23:10:30+00:00
30.1374,118.14858,1128.52,2009-12-31 23:10:42+00:00
30.13743,118.14837,1117.39,2009-12-31 23:10:49+00:00
30.13728,118.14823,1114.02,2009-12-31 23:10:57+00:00
30.13723,118.14811,1108.02,2009-12-31 23:11:01+00:00
30.1372,118.14799,1104.46,2009-12-31 23:11:06+00:00
30.13719,118.14783,1098.32,2009-12-31 23:11:11+00:00
30.13724,118.14773,1094.7,2009-12-31 23:11:15+00:00
30.13724,118.14763,1093.15,2009-12-31 23:11:19+00:00
30.13738,118.14753,1092.87,2009-12-31 23:11:25+00:00
30.13744,118.14743,1091.08,2009-12-31 23:11:29+00:00
30.13739,118.14733,1089.14,2009-12-31 23:11:33+00:00
30.13742,118.1472,1086.86,2009-12-31 23:11:38+00:00
30.13722,118.14691,1084.67,2009-12-31 23:11:51+00:00
30.1373,118.14662,1084.43,2009-12-31 23:12:02+00:00
30.13734,118.14651,1079.59,2009-12-31 23:12:06+00:00
30.13732,118.14645,1076.62,2009-12-31 23:12:08+00:00
30.13724,118.14646,1074.66,2009-12-31 23:12:11+00:00
30.13728,118.14638,1070.5,2009-12-31 23:12:14+00:00
30.13724,118.14626,1047.21,2009-12-31 23:12:19+00:00
30.13717,118.14625,1042.56,2009-12-31 23:12:22+00:00
30.13711,118.146,1017.02,2009-12-31 23:12:31+00:00
30.137,118.14546,1002.37,2009-12-31 23:12:50+00:00
