latitude,longitude,elevation,time
30.11499,118.17039,1169.51,2009-12-31 23:06:20+00:00
30.11503,118.17041,1170.12,2009-12-31 23:06:22+00:00
30.11507,118.17044,1170.76,2009-12-31 23:06:24+00:00
30.11511,118.17047,1171.41,2009-12-31 23:06:25+00:00
30.11515,118.17049,1172.28,2009-12-31 23:06:27+00:00
30.11519,118.17052,1172.92,2009-12-31 23:06:29+00:00
30.11523,118.17054,1173.79,2009-12-31 23:06:31+00:00
30.11528,118.17054,1175.44,2009-12-31 23:06:33+00:00
30.11532,118.17054,1177.27,2009-12-31 23:06:34+00:00
30.11537,118.17056,1179.56,2009-12-31 23:06:37+00:00
30.1154,118.1706,1183.07,2009-12-31 23:06:38+00:00
30.11544,118.17063,1186.41,2009-12-31 23:06:40+00:00
30.11548,118.17065,1189.16,2009-12-31 23:06:42+00:00
30.11552,118.17067,1191.85,2009-12-31 23:06:44+00:00
30.11554,118.17067,1192.7,2009-12-31 23:06:45+00:00
30.11559,118.17068,1195.45,2009-12-31 23:06:47+00:00
30.11564,118.17068,1197.81,2009-12-31 23:06:49+00:00
30.11569,118.17069,1200.6,2009-12-31 23:06:51+00:00
30.11573,118.17069,1202.48,2009-12-31 23:06:52+00:00
30.11577,118.17066,1203.12,2009-12-31 23:06:54+00:00
30.11582,118.17063,1204.3,2009-12-31 23:06:56+00:00
30.11586,118.17062,1206.02,2009-12-31 23:06:58+00:00
30.11591,118.17062,1208.78,2009-12-31 23:07:00+00:00
30.11593,118.17057,1207.28,2009-12-31 23:07:02+00:00
30.11596,118.17053,1207.71,2009-12-31 23:07:04+00:00
30.11599,118.1705,1208.79,2009-12-31 23:07:05+00:00
30.11604,118.17047,1210.68,2009-12-31 23:07:08+00:00
30.11608,118.17047,1212.42,2009-12-31 23:07:09+00:00
30.11613,118.17046,1214.39,2009-12-31 23:07:11+00:00
30.11618,118.17045,1216.27,2009-12-31 23:07:13+00:00
30.11622,118.17045,1217.89,2009-12-31 23:07:15+00:00
30.11627,118.17044,1219.72,2009-12-31 23:07:17+00:00
30.11632,118.17046,1222.13,2009-12-31 23:07:19+00:00
30.11634,118.17051,1223.96,2009-12-31 23:07:21+00:00
30.11636,118.17056,1225.84,2009-12-31 23:07:23+00:00
30.11637,118.17061,1227.19,2009-12-31 23:07:25+00:00
30.11638,118.17066,1228.32,2009-12-31 23:07:26+00:00
30.1164,118.17071,1229.4,2009-12-31 23:07:28+00:00
30.11642,118.17076,1230.42,2009-12-31 23:07:30+00:00
30.11646,118.17079,1231.44,2009-12-31 23:07:32+00:00
30.1165,118.17081,1232.3,2009-12-31 23:07:34+00:00
30.11655,118.17083,1233.28,2009-12-31 23:07:36+00:00
30.1166,118.17084,1234.4,2009-12-31 23:07:38+00:00
30.11664,118.17086,1235.95,2009-12-31 23:07:40+00:00
30.11661,118.17091,1238.28,2009-12-31 23:07:42+00:00
30.11662,118.17096,1240.95,2009-12-31 23:07:44+00:00
30.11665,118.17101,1243.37,2009-12-31 23:07:46+00:00
30.11667,118.17106,1245.57,2009-12-31 23:07:48+00:00
30.11671,118.17108,1245.97,2009-12-31 23:07:49+00:00
30.11676,118.1711,1245.96,2009-12-31 23:07:52+00:00
30.11681,118.17112,1246.58,2009-12-31 23:07:54+00:00
30.11685,118.17114,1248.38,2009-12-31 23:07:55+00:00
30.11689,118.17116,1250.03,2009-12-31 23:07:57+00:00
30.11694,118.17116,1248.91,2009-12-31 23:07:59+00:00
30.11698,118.17119,1254.68,2009-12-31 23:08:01+00:00
30.117,118.17124,1261.16,2009-12-31 23:08:03+00:00
30.11702,118.17129,1267.1,2009-12-31 23:08:05+00:00
30.11705,118.17133,1271.84,2009-12-31 23:08:07+00:00
30.11709,118.17135,1274.49,2009-12-31 23:08:08+00:00
30.11714,118.17135,1275.56,2009-12-31 23:08:10+00:00
30.11718,118.17134,1275.87,2009-12-31 23:08:12+00:00
30.1172,118.17134,1276.35,2009-12-31 23:08:13+00:00
30.11726,118.17133,1277.84,2009-12-31 23:08:15+00:00
30.1173,118.1713,1277.88,2009-12-31 23:08:17+00:00
30.11734,118.17129,1278.79,2009-12-31 23:08:19+00:00
30.11739,118.1713,1281.03,2009-12-31 23:08:21+00:00
30.11743,118.17132,1283.51,2009-12-31 23:08:23+00:00
30.11748,118.17135,1287.01,2009-12-31 23:08:25+00:00
30.11752,118.17138,1290.77,2009-12-31 23:08:27+00:00
30.11756,118.17137,1292.7,2009-12-31 23:08:28+00:00
30.11761,118.17137,1295.85,2009-12-31 23:08:30+00:00
30.11765,118.1714,1300.45,2009-12-31 23:08:32+00:00
30.11768,118.17143,1304.25,2009-12-31 23:08:34+00:00
30.11771,118.17147,1308.49,2009-12-31 23:08:36+00:00
30.11774,118.17151,1312.51,2009-12-31 23:08:38+00:00
30.11779,118.17151,1315.27,2009-12-31 23:08:40+00:00
30.11782,118.17148,1315.51,2009-12-31 23:08:41+00:00
30.11787,118.17146,1317.56,2009-12-31 23:08:43+00:00
30.11791,118.17146,1320.04,2009-12-31 23:08:45+00:00
30.11796,118.17147,1323.61,2009-12-31 23:08:47+00:00
30.11801,118.17147,1326.7,2009-12-31 23:08:49+00:00
30.11805,118.17147,1329.16,2009-12-31 23:08:51+00:00
30.1181,118.17148,1330.75,2009-12-31 23:08:53+00:00
30.11815,118.17148,1331.66,2009-12-31 23:08:55+00:00
30.11819,118.17146,1331.94,2009-12-31 23:08:56+00:00
30.11824,118.17145,1332.86,2009-12-31 23:08:58+00:00
30.11829,118.17143,1333.87,2009-12-31 23:09:00+00:00
30.11833,118.17141,1334.9,2009-12-31 23:09:02+00:00
30.11837,118.17138,1335.02,2009-12-31 23:09:04+00:00
30.11839,118.17133,1334.53,2009-12-31 23:09:06+00:00
30.11842,118.17128,1334.23,2009-12-31 23:09:08+00:00
30.11844,118.17124,1334.06,2009-12-31 23:09:10+00:00
30.11847,118.1712,1334.11,2009-12-31 23:09:12+00:00
30.1185,118.17116,1334.28,2009-12-31 23:09:13+00:00
30.11853,118.17112,1334.58,2009-12-31 23:09:15+00:00
30.11856,118.17108,1335.02,2009-12-31 23:09:17+00:00
30.1186,118.17105,1335.77,2009-12-31 23:09:19+00:00
30.11865,118.17104,1338.63,2009-12-31 23:09:21+00:00
30.1187,118.17103,1342.04,2009-12-31 23:09:23+00:00
30.11874,118.17103,1344.76,2009-12-31 23:09:25+00:00
30.11876,118.17104,1346.06,2009-12-31 23:09:26+00:00
30.11882,118.17108,1349.79,2009-12-31 23:09:28+00:00
30.11885,118.17112,1351.95,2009-12-31 23:09:30+00:00
30.11888,118.17116,1356.32,2009-12-31 23:09:32+00:00
30.11891,118.17119,1360.06,2009-12-31 23:09:34+00:00
30.11895,118.17122,1364.43,2009-12-31 23:09:35+00:00
30.119,118.17124,1368.97,2009-12-31 23:09:38+00:00
30.11905,118.17125,1372.94,2009-12-31 23:09:40+00:00
30.11909,118.17124,1374.71,2009-12-31 23:09:41+00:00
30.11914,118.17124,1377.9,2009-12-31 23:09:43+00:00
30.11918,118.17124,1380.19,2009-12-31 23:09:45+00:00
30.11923,118.17124,1382.42,2009-12-31 23:09:47+00:00
30.11928,118.17126,1386.15,2009-12-31 23:09:49+00:00
30.11932,118.17128,1389.23,2009-12-31 23:09:51+00:00
30.11936,118.17131,1392.75,2009-12-31 23:09:53+00:00
30.1194,118.17132,1394.76,2009-12-31 23:09:54+00:00
30.11945,118.17132,1396.71,2009-12-31 23:09:56+00:00
30.1195,118.17132,1400.53,2009-12-31 23:09:58+00:00
30.11954,118.17132,1403.59,2009-12-31 23:10:00+00:00
30.11959,118.17133,1408.01,2009-12-31 23:10:02+00:00
30.11964,118.17134,1412.48,2009-12-31 23:10:04+00:00
30.11968,118.17135,1416.2,2009-12-31 23:10:06+00:00
30.11973,118.17135,1420.0,2009-12-31 23:10:08+00:00
30.11977,118.17132,1420.85,2009-12-31 23:10:09+00:00
30.11981,118.17128,1421.25,2009-12-31 23:10:12+00:00
30.11983,118.17124,1420.38,2009-12-31 23:10:13+00:00
30.11986,118.1712,1420.37,2009-12-31 23:10:15+00:00
30.11989,118.17116,1420.53,2009-12-31 23:10:17+00:00
30.11994,118.17114,1423.5,2009-12-31 23:10:19+00:00
30.11998,118.17113,1426.25,2009-12-31 23:10:21+00:00
30.12003,118.17112,1429.88,2009-12-31 23:10:23+00:00
30.12007,118.1711,1432.0,2009-12-31 23:10:24+00:00
30.12011,118.17108,1433.93,2009-12-31 23:10:26+00:00
30.12015,118.17105,1435.28,2009-12-31 23:10:28+00:00
30.1202,118.17103,1438.27,2009-12-31 23:10:30+00:00
30.12024,118.17102,1441.12,2009-12-31 23:10:32+00:00
30.12029,118.17101,1445.04,2009-12-31 23:10:34+00:00
30.12033,118.17099,1447.94,2009-12-31 23:10:36+00:00
30.12037,118.17097,1451.01,2009-12-31 23:10:37+00:00
30.12038,118.17096,1451.55,2009-12-31 23:10:38+00:00
30.12042,118.17095,1455.32,2009-12-31 23:10:39+00:00
30.12047,118.17094,1460.24,2009-12-31 23:10:42+00:00
30.12051,118.17091,1463.43,2009-12-31 23:10:43+00:00
30.12054,118.17087,1465.4,2009-12-31 23:10:45+00:00
30.12056,118.17082,1465.96,2009-12-31 23:10:47+00:00
30.12058,118.17077,1465.96,2009-12-31 23:10:49+00:00
30.1206,118.17072,1465.62,2009-12-31 23:10:51+00:00
30.12063,118.17068,1466.31,2009-12-31 23:10:53+00:00
30.12066,118.17064,1466.6,2009-12-31 23:10:55+00:00
30.12069,118.1706,1466.48,2009-12-31 23:10:56+00:00
30.12072,118.17056,1465.96,2009-12-31 23:10:58+00:00
30.12073,118.17051,1464.19,2009-12-31 23:11:00+00:00
30.12073,118.17046,1461.88,2009-12-31 23:11:02+00:00
30.12073,118.1704,1459.1,2009-12-31 23:11:04+00:00
30.12075,118.17035,1458.35,2009-12-31 23:11:06+00:00
30.12078,118.17038,1461.99,2009-12-31 23:11:07+00:00
30.12078,118.17043,1464.14,2009-12-31 23:11:09+00:00
30.12077,118.17049,1466.03,2009-12-31 23:11:11+00:00
30.12077,118.17054,1468.22,2009-12-31 23:11:13+00:00
30.12077,118.17059,1471.5,2009-12-31 23:11:15+00:00
30.12078,118.17065,1476.86,2009-12-31 23:11:17+00:00
30.1208,118.1707,1482.51,2009-12-31 23:11:19+00:00
30.12084,118.17072,1487.47,2009-12-31 23:11:20+00:00
30.12088,118.17075,1491.33,2009-12-31 23:11:22+00:00
30.12092,118.17078,1494.66,2009-12-31 23:11:24+00:00
30.12095,118.17082,1497.87,2009-12-31 23:11:26+00:00
30.12098,118.17087,1502.52,2009-12-31 23:11:28+00:00
30.12101,118.1709,1506.46,2009-12-31 23:11:30+00:00
30.12106,118.17091,1509.61,2009-12-31 23:11:32+00:00
30.12109,118.17088,1506.89,2009-12-31 23:11:33+00:00
30.12112,118.17083,1501.17,2009-12-31 23:11:36+00:00
30.12115,118.17079,1500.94,2009-12-31 23:11:37+00:00
