latitude,longitude,elevation,time
30.13237,118.16326,1739.44,2009-12-31 23:05:38+00:00
30.13232,118.16323,1738.64,2009-12-31 23:05:40+00:00
30.13224,118.16314,1737.43,2009-12-31 23:05:44+00:00
30.13216,118.16304,1736.56,2009-12-31 23:05:49+00:00
30.13213,118.16293,1735.01,2009-12-31 23:05:53+00:00
30.13208,118.16284,1733.78,2009-12-31 23:05:57+00:00
30.13201,118.16276,1733.02,2009-12-31 23:06:01+00:00
30.13196,118.16264,1733.41,2009-12-31 23:06:05+00:00
30.13191,118.16253,1733.88,2009-12-31 23:06:10+00:00
30.13187,118.16249,1733.99,2009-12-31 23:06:12+00:00
30.13182,118.16243,1734.09,2009-12-31 23:06:15+00:00
30.13181,118.16232,1734.29,2009-12-31 23:06:18+00:00
30.1318,118.16221,1734.65,2009-12-31 23:06:22+00:00
30.1318,118.16211,1735.35,2009-12-31 23:06:26+00:00
30.1318,118.16209,1735.49,2009-12-31 23:06:26+00:00
30.13181,118.162,1736.08,2009-12-31 23:06:29+00:00
30.1318,118.1619,1736.86,2009-12-31 23:06:33+00:00
30.1318,118.16185,1737.24,2009-12-31 23:06:35+00:00
30.13179,118.16185,1737.35,2009-12-31 23:06:35+00:00
30.13178,118.16179,1738.01,2009-12-31 23:06:37+00:00
30.13175,118.16174,1739.06,2009-12-31 23:06:39+00:00
30.13171,118.16168,1740.71,2009-12-31 23:06:42+00:00
30.13164,118.16162,1742.69,2009-12-31 23:06:45+00:00
30.13161,118.16158,1743.67,2009-12-31 23:06:47+00:00
30.13156,118.16157,1745.24,2009-12-31 23:06:49+00:00
30.13153,118.16155,1746.4,2009-12-31 23:06:51+00:00
30.1315,118.16155,1747.36,2009-12-31 23:06:52+00:00
30.13147,118.16158,1747.79,2009-12-31 23:06:53+00:00
30.13144,118.16158,1748.68,2009-12-31 23:06:55+00:00
30.1314,118.16159,1749.61,2009-12-31 23:06:56+00:00
30.13136,118.16161,1750.4,2009-12-31 23:06:58+00:00
30.13132,118.16164,1751.21,2009-12-31 23:07:00+00:00
30.13129,118.16166,1752.02,2009-12-31 23:07:01+00:00
30.13127,118.16168,1752.59,2009-12-31 23:07:02+00:00
30.13124,118.1617,1753.59,2009-12-31 23:07:04+00:00
30.13122,118.1617,1754.38,2009-12-31 23:07:05+00:00
30.13118,118.1617,1755.94,2009-12-31 23:07:06+00:00
30.13115,118.1617,1757.12,2009-12-31 23:07:07+00:00
30.13112,118.1617,1758.29,2009-12-31 23:07:09+00:00
30.13104,118.1617,1760.21,2009-12-31 23:07:12+00:00
30.13101,118.16171,1760.77,2009-12-31 23:07:13+00:00
30.13097,118.16172,1761.57,2009-12-31 23:07:15+00:00
30.13091,118.16171,1762.99,2009-12-31 23:07:17+00:00
30.13083,118.16171,1764.7,2009-12-31 23:07:20+00:00
30.13074,118.1617,1765.14,2009-12-31 23:07:24+00:00
30.13067,118.16171,1765.37,2009-12-31 23:07:27+00:00
30.13058,118.16172,1765.7,2009-12-31 23:07:30+00:00
30.13047,118.16176,1766.59,2009-12-31 23:07:35+00:00
30.13043,118.16178,1766.85,2009-12-31 23:07:37+00:00
30.13039,118.1618,1767.05,2009-12-31 23:07:38+00:00
30.13036,118.16182,1767.1,2009-12-31 23:07:40+00:00
30.1303,118.16182,1767.6,2009-12-31 23:07:42+00:00
30.13021,118.16179,1767.9,2009-12-31 23:07:46+00:00
30.13015,118.16179,1767.61,2009-12-31 23:07:48+00:00
30.13014,118.16179,1767.56,2009-12-31 23:07:49+00:00
30.1301,118.16179,1767.37,2009-12-31 23:07:50+00:00
30.13006,118.1618,1766.95,2009-12-31 23:07:52+00:00
30.13005,118.16181,1766.67,2009-12-31 23:07:53+00:00
30.13003,118.16181,1766.56,2009-12-31 23:07:53+00:00
30.13,118.16182,1766.14,2009-12-31 23:07:55+00:00
30.12999,118.16182,1765.79,2009-12-31 23:07:55+00:00
30.12995,118.16183,1764.13,2009-12-31 23:07:57+00:00
30.12993,118.16185,1762.87,2009-12-31 23:07:58+00:00
30.12986,118.16187,1759.74,2009-12-31 23:08:01+00:00
30.1298,118.1619,1756.55,2009-12-31 23:08:03+00:00
30.12977,118.16192,1754.73,2009-12-31 23:08:05+00:00
30.12975,118.16195,1753.03,2009-12-31 23:08:06+00:00
30.12967,118.16213,1747.61,2009-12-31 23:08:13+00:00
30.12964,118.16218,1745.65,2009-12-31 23:08:15+00:00
30.12962,118.16223,1744.13,2009-12-31 23:08:17+00:00
30.12959,118.16231,1742.25,2009-12-31 23:08:20+00:00
30.12957,118.16238,1741.32,2009-12-31 23:08:23+00:00
30.12954,118.16246,1740.66,2009-12-31 23:08:26+00:00
30.1295,118.16255,1738.74,2009-12-31 23:08:29+00:00
30.12948,118.16262,1736.16,2009-12-31 23:08:32+00:00
30.12948,118.1627,1733.42,2009-12-31 23:08:34+00:00
30.12944,118.1627,1732.6,2009-12-31 23:08:36+00:00
30.12941,118.16276,1729.34,2009-12-31 23:08:38+00:00
30.12937,118.16283,1726.73,2009-12-31 23:08:41+00:00
30.12933,118.16284,1725.41,2009-12-31 23:08:43+00:00
30.1293,118.16288,1724.3,2009-12-31 23:08:45+00:00
30.12928,118.16295,1723.55,2009-12-31 23:08:47+00:00
30.12926,118.16301,1723.07,2009-12-31 23:08:50+00:00
30.12925,118.16307,1722.8,2009-12-31 23:08:52+00:00
30.12921,118.16308,1722.21,2009-12-31 23:08:53+00:00
30.12918,118.16304,1722.05,2009-12-31 23:08:55+00:00
30.12917,118.16294,1721.24,2009-12-31 23:08:59+00:00
30.12914,118.16297,1720.53,2009-12-31 23:09:00+00:00
30.12912,118.16293,1719.52,2009-12-31 23:09:02+00:00
30.12911,118.16292,1719.09,2009-12-31 23:09:02+00:00
30.12909,118.16292,1718.41,2009-12-31 23:09:03+00:00
30.12907,118.16291,1717.62,2009-12-31 23:09:04+00:00
30.12908,118.16289,1717.75,2009-12-31 23:09:05+00:00
30.12906,118.16288,1716.94,2009-12-31 23:09:06+00:00
30.12901,118.16305,1717.41,2009-12-31 23:09:12+00:00
30.12905,118.16306,1718.61,2009-12-31 23:09:14+00:00
30.12906,118.16313,1718.37,2009-12-31 23:09:16+00:00
30.12903,118.16315,1717.54,2009-12-31 23:09:17+00:00
30.129,118.16323,1716.57,2009-12-31 23:09:20+00:00
30.129,118.16329,1716.36,2009-12-31 23:09:22+00:00
30.12895,118.16328,1715.68,2009-12-31 23:09:24+00:00
30.12892,118.16325,1715.2,2009-12-31 23:09:26+00:00
30.1289,118.16319,1714.71,2009-12-31 23:09:28+00:00
30.12889,118.16313,1714.29,2009-12-31 23:09:30+00:00
30.12888,118.16309,1713.61,2009-12-31 23:09:32+00:00
