latitude,longitude,elevation,time
30.14291,118.15424,1623.51,2009-12-31 23:11:12+00:00
30.14286,118.15422,1623.03,2009-12-31 23:08:00+00:00
30.14286,118.15422,1623.03,2009-12-31 23:11:10+00:00
30.1428,118.15416,1623.39,2009-12-31 23:08:04+00:00
30.1428,118.15416,1623.39,2009-12-31 23:11:07+00:00
30.14274,118.15408,1622.37,2009-12-31 23:08:07+00:00
30.14274,118.15408,1622.37,2009-12-31 23:11:03+00:00
30.14269,118.154,1619.84,2009-12-31 23:08:11+00:00
30.14269,118.154,1619.84,2009-12-31 23:11:00+00:00
30.14266,118.15394,1618.41,2009-12-31 23:08:13+00:00
30.14266,118.15394,1618.41,2009-12-31 23:10:58+00:00
30.1426,118.15393,1612.15,2009-12-31 23:08:15+00:00
30.1426,118.15393,1612.15,2009-12-31 23:10:55+00:00
30.14253,118.15394,1604.33,2009-12-31 23:08:18+00:00
30.14253,118.15394,1604.33,2009-12-31 23:10:52+00:00
30.14244,118.15392,1594.48,2009-12-31 23:08:22+00:00
30.14244,118.15392,1594.48,2009-12-31 23:10:49+00:00
30.14237,118.15389,1586.55,2009-12-31 23:08:25+00:00
30.14237,118.15389,1586.55,2009-12-31 23:10:46+00:00
30.14236,118.15382,1590.32,2009-12-31 23:08:27+00:00
30.14236,118.15382,1590.32,2009-12-31 23:10:43+00:00
30.1423,118.15378,1585.22,2009-12-31 23:08:30+00:00
30.1423,118.15378,1585.22,2009-12-31 23:10:40+00:00
30.1422,118.15372,1575.74,2009-12-31 23:08:35+00:00
30.1422,118.15372,1575.74,2009-12-31 23:10:36+00:00
30.14213,118.15358,1577.02,2009-12-31 23:08:40+00:00
30.14213,118.15358,1577.02,2009-12-31 23:10:30+00:00
30.1421,118.15344,1585.56,2009-12-31 23:08:45+00:00
30.1421,118.15344,1585.56,2009-12-31 23:10:25+00:00
30.14214,118.15329,1600.15,2009-12-31 23:08:51+00:00
30.14214,118.15329,1600.15,2009-12-31 23:10:20+00:00
30.14214,118.15303,1604.89,2009-12-31 23:09:00+00:00
30.14214,118.15303,1604.89,2009-12-31 23:10:11+00:00
30.14217,118.15288,1608.62,2009-12-31 23:09:05+00:00
30.14217,118.15288,1608.62,2009-12-31 23:10:06+00:00
30.1421,118.15281,1596.83,2009-12-31 23:09:09+00:00
30.1421,118.15281,1596.83,2009-12-31 23:10:02+00:00
30.14201,118.15286,1582.59,2009-12-31 23:09:13+00:00
30.14201,118.15286,1582.59,2009-12-31 23:09:58+00:00
30.14196,118.15292,1574.55,2009-12-31 23:09:16+00:00
30.14196,118.15292,1574.55,2009-12-31 23:09:55+00:00
30.14188,118.15292,1568.38,2009-12-31 23:09:19+00:00
30.14188,118.15292,1568.38,2009-12-31 23:09:52+00:00
30.1419,118.15275,1571.2,2009-12-31 23:09:25+00:00
30.1419,118.15275,1571.2,2009-12-31 23:09:46+00:00
30.14185,118.15255,1575.51,2009-12-31 23:09:32+00:00
30.14185,118.15255,1575.51,2009-12-31 23:09:39+00:00
30.14182,118.15246,1575.57,2009-12-31 23:09:35+00:00
30.14185,118.15255,1575.51,2009-12-31 23:09:32+00:00
30.14185,118.15255,1575.51,2009-12-31 23:09:39+00:00
30.1419,118.15275,1571.2,2009-12-31 23:09:25+00:00
30.1419,118.15275,1571.2,2009-12-31 23:09:46+00:00
