latitude,longitude,elevation,time
30.12485,118.18392,1001.45,2009-12-31 23:03:12+00:00
30.12488,118.18388,1003.4,2009-12-31 23:03:14+00:00
30.1249,118.18383,1004.35,2009-12-31 23:03:16+00:00
30.12492,118.18377,1005.14,2009-12-31 23:03:18+00:00
30.12493,118.18372,1005.43,2009-12-31 23:03:20+00:00
30.12494,118.18367,1005.64,2009-12-31 23:03:22+00:00
30.12495,118.18362,1005.77,2009-12-31 23:03:24+00:00
30.12497,118.18357,1006.03,2009-12-31 23:03:26+00:00
30.12498,118.18352,1005.96,2009-12-31 23:03:27+00:00
30.12502,118.18348,1006.94,2009-12-31 23:03:29+00:00
30.12506,118.18345,1008.29,2009-12-31 23:03:31+00:00
30.1251,118.18342,1009.4,2009-12-31 23:03:33+00:00
30.12515,118.18341,1011.06,2009-12-31 23:03:35+00:00
30.12519,118.1834,1012.27,2009-12-31 23:03:37+00:00
30.12524,118.18338,1013.41,2009-12-31 23:03:39+00:00
30.12528,118.18335,1013.68,2009-12-31 23:03:41+00:00
30.12532,118.18332,1014.44,2009-12-31 23:03:43+00:00
30.12536,118.18329,1015.57,2009-12-31 23:03:45+00:00
30.12541,118.18326,1016.87,2009-12-31 23:03:47+00:00
30.12545,118.18322,1017.53,2009-12-31 23:03:49+00:00
30.12548,118.18318,1017.72,2009-12-31 23:03:51+00:00
30.12551,118.18313,1017.57,2009-12-31 23:03:53+00:00
30.12554,118.18309,1017.43,2009-12-31 23:03:55+00:00
30.12557,118.18304,1017.58,2009-12-31 23:03:57+00:00
30.12559,118.18299,1018.42,2009-12-31 23:03:59+00:00
30.12562,118.18294,1019.75,2009-12-31 23:04:01+00:00
30.12565,118.1829,1021.12,2009-12-31 23:04:03+00:00
30.12567,118.18285,1022.14,2009-12-31 23:04:05+00:00
30.1257,118.1828,1023.68,2009-12-31 23:04:07+00:00
30.12574,118.18276,1026.76,2009-12-31 23:04:09+00:00
30.12576,118.18272,1030.43,2009-12-31 23:04:11+00:00
30.12579,118.18267,1035.72,2009-12-31 23:04:13+00:00
30.12582,118.18262,1041.52,2009-12-31 23:04:15+00:00
30.12585,118.18258,1047.13,2009-12-31 23:04:17+00:00
