latitude,longitude,elevation,time
30.14172,118.15082,1536.7,2009-12-31 23:07:57+00:00
30.14166,118.15079,1537.4,2009-12-31 23:07:59+00:00
30.14162,118.15073,1537.41,2009-12-31 23:08:02+00:00
30.14157,118.15067,1536.84,2009-12-31 23:08:05+00:00
30.14154,118.15067,1536.24,2009-12-31 23:08:06+00:00
30.14153,118.1507,1536.04,2009-12-31 23:08:07+00:00
30.14157,118.15078,1536.48,2009-12-31 23:08:10+00:00
30.14162,118.15092,1537.55,2009-12-31 23:08:16+00:00
30.14162,118.15098,1538.16,2009-12-31 23:08:18+00:00
30.14158,118.15106,1538.57,2009-12-31 23:08:21+00:00
30.14149,118.15111,1538.08,2009-12-31 23:08:25+00:00
30.14146,118.15117,1537.24,2009-12-31 23:08:27+00:00
30.14143,118.15123,1536.46,2009-12-31 23:08:30+00:00
30.14145,118.15134,1535.65,2009-12-31 23:08:34+00:00
30.14139,118.15137,1535.14,2009-12-31 23:08:36+00:00
30.14133,118.15136,1522.58,2009-12-31 23:08:39+00:00
30.14131,118.15142,1517.35,2009-12-31 23:08:41+00:00
30.14132,118.15153,1518.21,2009-12-31 23:08:45+00:00
30.14133,118.15164,1518.75,2009-12-31 23:08:49+00:00
30.14132,118.15173,1516.94,2009-12-31 23:08:52+00:00
30.1413,118.15206,1516.76,2009-12-31 23:09:03+00:00
30.1413,118.15206,1516.76,2009-12-31 23:09:54+00:00
30.14136,118.15207,1526.22,2009-12-31 23:09:06+00:00
30.14136,118.15207,1526.22,2009-12-31 23:09:51+00:00
30.14146,118.15217,1541.56,2009-12-31 23:09:11+00:00
30.14146,118.15217,1541.56,2009-12-31 23:09:46+00:00
30.14152,118.15228,1549.63,2009-12-31 23:09:15+00:00
30.14152,118.15228,1549.63,2009-12-31 23:09:41+00:00
30.14152,118.15237,1549.72,2009-12-31 23:09:18+00:00
30.14152,118.15237,1549.72,2009-12-31 23:09:38+00:00
30.1415,118.1525,1548.2,2009-12-31 23:09:23+00:00
30.1415,118.1525,1548.2,2009-12-31 23:09:34+00:00
30.14153,118.15265,1549.07,2009-12-31 23:09:28+00:00
30.1415,118.1525,1548.2,2009-12-31 23:09:23+00:00
30.1415,118.1525,1548.2,2009-12-31 23:09:34+00:00
30.14152,118.15237,1549.72,2009-12-31 23:09:18+00:00
30.14152,118.15237,1549.72,2009-12-31 23:09:38+00:00
30.14152,118.15228,1549.63,2009-12-31 23:09:15+00:00
30.14152,118.15228,1549.63,2009-12-31 23:09:41+00:00
30.14146,118.15217,1541.56,2009-12-31 23:09:11+00:00
30.14146,118.15217,1541.56,2009-12-31 23:09:46+00:00
30.14136,118.15207,1526.22,2009-12-31 23:09:06+00:00
30.14136,118.15207,1526.22,2009-12-31 23:09:51+00:00
30.1413,118.15206,1516.76,2009-12-31 23:09:03+00:00
30.1413,118.15206,1516.76,2009-12-31 23:09:54+00:00
30.1413,118.15221,1518.79,2009-12-31 23:09:59+00:00
30.14125,118.15231,1509.08,2009-12-31 23:10:03+00:00
30.14117,118.15239,1490.94,2009-12-31 23:10:07+00:00
30.14114,118.15249,1480.3,2009-12-31 23:10:11+00:00
30.14114,118.1526,1477.78,2009-12-31 23:10:14+00:00
30.14116,118.15269,1480.75,2009-12-31 23:10:18+00:00
30.14111,118.15276,1467.24,2009-12-31 23:10:21+00:00
30.141,118.15276,1452.88,2009-12-31 23:10:25+00:00
30.14095,118.15282,1447.2,2009-12-31 23:10:28+00:00
30.14094,118.1529,1447.87,2009-12-31 23:10:31+00:00
30.1409,118.15295,1443.48,2009-12-31 23:10:33+00:00
30.14087,118.15292,1438.65,2009-12-31 23:10:35+00:00
30.14087,118.15285,1437.22,2009-12-31 23:10:37+00:00
30.14079,118.15283,1431.3,2009-12-31 23:10:41+00:00
30.14077,118.15278,1430.35,2009-12-31 23:10:42+00:00
30.14074,118.15273,1429.87,2009-12-31 23:10:45+00:00
30.1407,118.15264,1428.65,2009-12-31 23:10:48+00:00
