distance,elevation_change,speed,energy
13.681040120784438,-1.0,3.4202600301961095,3.068104012078444
12.5004063411749,-2.0,2.50008126823498,1.1500406341174898
7.2848541432703104,-1.0,2.428284714423437,2.428485414327031
8.301005177061118,1.0,2.7670017256870394,6.130100517706111
5.880203984506913,0.0,2.9401019922534566,4.088020398450691
6.730998262599857,-1.0,3.3654991312999285,2.3730998262599856
7.7725196577896165,-1.0,2.590839885929872,2.4772519657789616
31.772198984172526,6.0,2.888381725833866,17.477219898417253
5.851793551961189,2.0,2.9258967759805947,7.685179355196119
14.090343616543,4.0,2.8180687233086,12.1090343616543
13.23048507071153,4.0,2.646097014142306,12.023048507071152
16.769510063768138,3.0,2.7949183439613563,10.576951006376813
12.808491701317866,3.0,2.561698340263573,10.180849170131786
16.01525285980977,3.0,2.669208809968295,10.501525285980978
10.635637574964129,2.0,3.545212524988043,8.163563757496412
22.21475172948281,-1.0,2.7768439661853512,3.9214751729482806
20.315194905140686,1.0,2.5393993631425857,7.331519490514069
35.060382436881696,2.0,2.921698536406808,10.60603824368817
40.76712653102432,-1.0,2.717808435401621,5.776712653102432
69.08717421093436,-3.0,2.7634869684373746,5.008717421093436
22.559125754693234,-7.0,2.8198907193366543,-6.8440874245306755
32.6728083966463,-13.0,2.7227340330538587,-16.63271916033537
26.039366404034983,-5.0,2.893262933781665,-2.8960633595965035
18.29765978330721,-3.0,2.613951397615316,-0.07023402166927895
52.032472717492695,-17.0,2.7385511956575104,-21.896752728250732
63.1381797183878,-5.0,2.8699172599267184,0.8138179718387804
43.7393757438566,4.0,2.7337109839910374,15.07393757438566
36.210998501611584,-1.0,2.785461423200891,5.321099850161159
34.92135317461861,0.0,2.686257936509124,6.992135317461861
40.339530814134065,7.0,2.881395058152433,20.133953081413406
4.550555746996532,-1.0,2.275277873498266,2.155055574699653
11.765952491273927,-1.0,2.9414881228184817,2.876595249127393
9.477323935824895,2.0,3.1591079786082985,8.04773239358249
10.190659619183759,3.0,2.5476649047959397,9.919065961918376
11.091030491254713,3.0,2.7727576228136783,10.009103049125471
15.904179027115722,5.0,2.650696504519287,14.090417902711572
9.491491618103767,3.0,3.1638305393679222,9.849149161810377
11.474559279506442,5.0,2.8686398198766105,13.647455927950645
12.5057595017208,6.0,2.50115190034416,15.550575950172082
12.114425217016942,5.0,3.0286063042542355,13.711442521701695
10.190657816552418,6.0,2.5476644541381046,15.319065781655242
9.691537388785543,4.0,3.2305124629285142,11.669153738878556
18.18895330380057,-1.0,2.5984219005429385,3.5188953303800568
12.381709568427414,4.0,3.0954273921068536,11.938170956842743
9.101106963838701,4.0,2.2752767409596752,11.61011069638387
5.642288216289672,2.0,2.821144108144836,7.664228821628967
10.111750113484408,3.0,3.3705833711614694,9.91117501134844
10.28621318552215,-2.0,2.5715532963805376,0.928621318552215
10.111747100833039,-2.0,2.5279367752082598,0.9111747100833032
11.11949266442996,2.0,2.77987316610749,8.211949266442996
11.592378809731125,10.0,2.8980947024327812,22.659237880973112
10.18272628034715,3.0,2.5456815700867876,9.918272628034714
10.594626255871402,4.0,3.5315420852904675,11.75946262558714
21.26673884922443,13.0,2.658342356153054,29.026673884922445
13.918762255193828,6.0,2.7837524510387657,15.691876225519383
12.500498829563146,1.0,2.500099765912629,6.550049882956315
10.17795917617753,1.0,3.3926530587258434,6.317795917617754
11.538918489091657,3.0,2.884729622272914,10.053891848909167
10.635629044330509,2.0,2.658907261082627,8.16356290443305
12.01143571407979,1.0,3.0028589285199474,6.5011435714079795
21.986343473219133,-1.0,2.7482929341523916,3.898634347321913
22.541194746026253,-3.0,2.504577194002917,0.35411947460262594
11.538918489091657,-2.0,2.884729622272914,1.0538918489091653
13.462071569695722,-1.0,2.6924143139391443,3.0462071569695723
11.751269614862787,-1.0,2.9378174037156968,2.875126961486279
8.9353603212387,-2.0,2.9784534404129004,0.7935360321238694
7.088901289513626,-2.0,2.362967096504542,0.6088901289513626
22.205097673244484,-2.0,2.7756372091555606,2.1205097673244486
10.602738608624499,-2.0,3.534246202874833,0.9602738608624506
10.721235306731064,-2.0,2.680308826682766,0.9721235306731062
10.943531331408284,-3.0,2.735882832852071,-0.8056468668591723
10.59456964389422,-2.0,2.648642410973555,0.9594569643894224
23.104487072842605,-1.0,2.8880608841053257,4.010448707284261
10.29035719608334,-1.0,2.572589299020835,2.729035719608334
11.160991639442157,0.0,2.7902479098605393,4.616099163944216
9.14879877802228,-1.0,3.0495995926740935,2.614879877802228
10.05363312586861,1.0,2.5134082814671523,6.305363312586861
13.268100364093074,2.0,2.653620072818615,8.426810036409307
10.28612463016002,1.0,3.42870821005334,6.328612463016002
10.28612463016002,-1.0,2.571531157540005,2.728612463016002
13.268100364093074,-2.0,2.653620072818615,1.2268100364093075
10.05363312586861,-1.0,3.351211041956203,2.705363312586861
9.14879877802228,1.0,2.28719969450557,6.214879877802228
11.160991639442157,0.0,2.7902479098605393,4.616099163944216
10.29035719608334,1.0,3.4301190653611133,6.329035719608334
23.104487072842605,1.0,2.567165230315845,7.61044870728426
10.59456964389422,2.0,2.648642410973555,8.159456964389422
10.943531331408284,3.0,2.735882832852071,9.994353133140828
10.721235306731064,2.0,3.573745102243688,8.172123530673106
10.602738608624499,2.0,2.6506846521561247,8.16027386086245
22.205097673244484,2.0,2.7756372091555606,9.320509767324449
7.088901289513626,2.0,2.362967096504542,7.808890128951363
8.9353603212387,2.0,2.9784534404129004,7.99353603212387
11.751269614862787,1.0,2.9378174037156968,6.4751269614862785
13.462071569695722,1.0,2.6924143139391443,6.646207156969572
11.538918489091657,2.0,2.884729622272914,8.253891848909166
22.541194746026253,3.0,2.8176493432532816,11.154119474602625
21.986343473219133,1.0,2.7482929341523916,7.4986343473219135
12.01143571407979,-1.0,2.402287142815958,2.901143571407979
10.635629044330509,-2.0,3.545209681443503,0.9635629044330507
11.538918489091657,-3.0,2.3077836978183313,-0.7461081510908345
10.17795917617753,-1.0,3.3926530587258434,2.717795917617753
12.500498829563146,-1.0,2.500099765912629,2.9500498829563147
13.918762255193828,-6.0,2.7837524510387657,-5.908123774480618
21.26673884922443,-13.0,3.0381055498892047,-17.77332611507756
10.594626255871402,-4.0,2.6486565639678505,-2.640537374412861
10.18272628034715,-3.0,2.5456815700867876,-0.8817273719652841
11.592378809731125,-10.0,2.8980947024327812,-13.340762119026888
11.11949266442996,-2.0,2.77987316610749,1.0119492664429952
10.111747100833039,2.0,2.5279367752082598,8.111174710083304
10.28621318552215,2.0,3.4287377285073837,8.128621318552215
10.111750113484408,-3.0,2.527937528371102,-0.8888249886515593
5.642288216289672,-2.0,2.821144108144836,0.46422882162896784
9.101106963838701,-4.0,3.033702321279567,-2.789889303616131
12.381709568427414,-4.0,2.476341913685483,-2.46182904315726
18.18895330380057,1.0,3.031492217300095,7.118895330380058
